0,0.0927971163610792,615,178.87495732307434
1,0.07532634814258826,920,523.3585064411163
2,0.08198007898964879,1095,626.5281264781952
3,0.05652981525154024,1169,673.5464105606079
4,0.07051471206399886,1187,680.7721946239471
5,0.0728555822573749,1185,875.9924166202545
6,0.08615824954535693,1187,1100.9882419109344
7,0.06317882182805873,1191,696.231611251831
8,0.06976191057594393,1189,691.9600973129272
9,0.08946920001149108,1178,684.8617963790894
10,0.07605899287158244,1178,683.9504265785217
11,0.08445135948573712,1176,716.861606836319
12,0.07991900499038729,1167,720.6013865470886
13,0.06888950208749044,1162,714.9733560085297
14,0.06272696230917264,1151,693.3457102775574
15,0.06851305542105178,1145,701.0141768455505
16,0.07103939383670019,1145,698.8613195419312
17,0.08888802368997809,1145,695.6502954959869
18,0.06862612779533873,1163,705.1159162521362
19,0.07719924750574349,1158,702.5710928440094
20,0.096979603326116,1170,712.9858648777008
21,0.07862095352671163,1166,714.1095631122589
22,0.07720678833148559,1168,710.5176208019257
23,0.08545001086267262,1166,1385.0072627067566
24,0.07312646260435486,1163,720.3116354942322
25,0.06670891446752042,1178,714.7652332782745
26,0.06874788401032275,1167,1052.6593663692474
27,0.08660585254538399,1168,705.0608098506927
28,0.09322584103626345,1160,709.4795551300049
29,0.08103015988768697,1159,708.0111215114594
30,0.1019614660393477,1173,712.7673981189728
31,0.08199674012377346,1170,708.968917131424
32,0.09011385131651913,1170,709.6972813606262
33,0.08164402409291231,1176,713.050784111023
34,0.08050189671505784,1161,707.3737614154816
35,0.06761199397522051,1159,713.0067632198334
36,0.09618663100633627,1160,706.6124651432037
37,0.08220929064678394,1159,704.6418142318726
38,0.07176094711904213,1168,714.5747377872467
39,0.06082802525032098,1160,706.1605980396271
40,0.06745604043807178,1170,705.7606256008148
41,0.05996178408681918,1170,706.9590935707092
42,0.08624108109594106,1169,709.1978762149811
43,0.06326666640473434,1165,706.5753695964813
44,0.05104226295976902,1167,707.583836555481
45,0.061418789197212664,1169,704.9600150585175
46,0.06995562994804186,1161,697.8829972743988
47,0.07657229854187439,1163,702.7726562023163
48,0.06221500173332473,1170,701.3734996318817
49,0.08305978909925092,1161,683.7939691543579
