0,0.01381735002309893,353,92.64427423477173
1,0.012811775248696426,327,89.40667200088501
2,0.010210132880135949,273,78.18329739570618
3,0.009722950314060052,252,75.84528112411499
4,0.009722950314060052,252,74.62967562675476
5,0.009645210379672555,251,75.43279361724854
6,0.009845093654468532,250,74.18006801605225
7,0.009550146264551501,248,75.17784571647644
8,0.00973207214555652,244,73.8753354549408
9,0.009311328756324268,243,74.92627906799316
10,0.009324487625858972,241,73.28566980361938
11,0.00969991175785127,236,73.74603819847107
12,0.009551229139617243,235,72.3559718132019
13,0.008665793552570059,229,72.53346991539001
14,0.008557956343505733,226,71.85162115097046
15,0.008514450538728907,224,71.99119544029236
16,0.008534983337305001,222,72.98374843597412
17,0.008230974495335067,218,71.5480432510376
18,0.008150805088378878,215,71.30642175674438
19,0.008120578319608066,211,69.84891486167908
0,0.00024430292206656254,3,30.394726753234863
1,0.00024430292206656254,3,29.869727849960327
2,0.00024430292206656254,3,30.310587167739868
3,0.00024430292206656254,3,30.265814781188965
4,0.00024430292206656254,3,30.26371479034424
5,0.00024430292206656254,3,30.517984867095947
6,0.00024430292206656254,3,30.50004816055298
7,0.00024430292206656254,3,30.721880197525024
8,0.00024430292206656254,3,29.952466249465942
9,0.00024430292206656254,3,30.501014471054077
10,0.00024430292206656254,3,30.44810962677002
11,0.00024430292206656254,3,29.97156071662903
0,0.00024430292206656254,3,28.86290669441223
0,0.00024430292206656254,3,29.189330577850342
